sale_date,product_id,product_name,product_category,product_subcategory,unit_price,quantity_sold,sale_country,sale_city
1974-11-23,7150713,create,cut,east,375.0,71,Turkey,Brittanyfurt
2020-09-07,6683611,find,offer,stock,41.27,12,Netherlands,Robertview
2004-08-23,9006047,decision,already,artist,92.03,92,Burkina Faso,Davidport
2005-11-04,7712642,majority,and,media,574.11,46,Saint Martin,Jamesmouth
1991-03-28,4350198,control,student,out,748.27,80,Guam,Goodburgh
2002-03-03,9865760,position,although,tough,150.23,75,Burkina Faso,Port Victor
1976-02-07,1350998,trial,develop,worry,433.26,83,India,South Lawrence
2017-05-24,7162778,success,north,national,484.99,35,San Marino,New Andrea
1971-10-24,3228193,candidate,address,manager,821.6,26,Indonesia,Mcknightchester
2014-11-18,7189892,medical,writer,present,372.78,58,Nauru,New Angela
1993-09-10,9132574,his,focus,better,163.23,65,Swaziland,Spearsberg
1972-11-29,7269253,act,star,and,414.35,56,Botswana,Port Bryanside
2019-02-25,420912,not,might,career,542.88,93,Pitcairn Islands,Susanchester
1973-05-03,7093676,husband,gun,third,670.2,75,El Salvador,Rebeccaburgh
2003-02-09,4505988,computer,serve,check,677.64,75,Sri Lanka,South Craig
1998-06-14,8568885,close,choice,eight,127.85,46,Eritrea,Lake Jeremiah
1984-04-19,8258299,final,call,high,18.05,28,Cayman Islands,New Christineview
1980-04-09,7847525,Mrs,language,positive,978.2,50,United Arab Emirates,Bradleyburgh
2011-04-26,9362414,him,trade,gun,551.09,52,Paraguay,North Scottberg
1993-04-21,7524556,professional,road,late,560.95,49,Botswana,New Sarahberg
1977-08-27,4450825,others,human,believe,155.66,17,Malawi,Lake Michelle
1994-09-07,9496423,focus,budget,situation,138.76,84,Trinidad and Tobago,Joseview
1987-10-26,1390392,from,quite,four,767.87,2,El Salvador,West Jeffreytown
1977-11-08,4811848,law,certainly,surface,932.78,94,Germany,Jessicachester
2023-08-27,938163,stay,it,never,180.49,36,Belarus,Jamesland
1995-08-25,5526430,material,red,accept,784.12,94,Isle of Man,Thomasside
2023-05-03,6849932,thousand,ok,something,270.38,69,Niue,North Dennisfurt
1985-01-17,6397876,consider,put,quality,335.57,59,Lithuania,New Nicholasmouth
1978-06-05,7222110,name,never,happy,213.0,36,Chad,Adamsshire
1979-11-10,5677155,herself,several,above,237.2,14,Falkland Islands (Malvinas),Boyermouth
1993-12-11,5845739,deep,cover,phone,588.72,3,Namibia,Molinamouth
1975-04-22,5887706,bring,final,start,846.11,11,Morocco,Port Jamieport
1989-03-11,6989323,institution,city,read,614.96,23,France,West Melissa
1973-12-25,1865846,nothing,drug,sure,89.37,50,Slovakia (Slovak Republic),Port Kathryn
2007-01-06,7566114,risk,indicate,should,594.15,71,Montenegro,Cassieside
2013-06-12,5231703,quickly,from,power,222.43,20,Mozambique,Lake Jesse
2004-05-21,7694510,respond,likely,fire,192.38,53,Netherlands,Christinaburgh
2007-07-21,5566415,southern,station,enough,188.48,100,Albania,North Elizabeth
2001-08-15,4538231,look,federal,walk,854.23,12,Mongolia,Moralesside
2015-11-10,4822056,age,defense,age,627.13,81,Haiti,Andrewport
2013-01-29,5985244,agent,beyond,bed,561.18,51,Dominica,East Michaelland
1980-12-11,925430,issue,contain,number,198.23,86,Pitcairn Islands,Woodardborough
2012-01-05,6622588,policy,year,specific,853.5,55,Cambodia,Michaelfort
1977-07-27,6574618,total,clear,news,638.99,24,Mongolia,South Amanda
1990-04-08,3723806,fight,water,little,488.65,53,Ukraine,West Jason
1972-10-26,1298921,score,reveal,he,595.62,23,Ecuador,Juliebury
2018-07-21,4341666,kid,probably,center,698.83,47,Singapore,Angelaside
1980-12-30,5483434,action,policy,special,948.02,14,Marshall Islands,New Margaret
1987-11-30,6919193,choice,box,figure,554.51,97,United States Virgin Islands,Lake Laura
2009-10-10,9438895,often,move,finish,620.34,52,French Southern Territories,West Dana
1986-08-12,7724819,break,story,product,303.35,38,French Polynesia,South Theresaberg
1971-07-07,3569142,box,think,charge,729.8,9,Italy,Johnsonland
1992-06-18,3380780,reflect,field,continue,616.04,57,Gabon,Taylorville
2019-07-23,3580216,school,tell,attorney,459.33,87,North Macedonia,East Amy
1999-12-02,7985522,mouth,society,class,437.67,95,South Georgia and the South Sandwich Islands,South Tammy
2005-10-02,8958475,letter,return,court,81.25,38,United Arab Emirates,Ramosmouth
1976-03-02,9839159,anyone,final,trial,759.44,86,Venezuela,Smithland
1988-04-22,1033923,home,get,they,81.69,43,Switzerland,North Mary
2005-12-07,3960594,anything,challenge,question,116.19,25,Malta,New Sarahton
1973-09-27,2405982,better,various,recognize,153.37,77,Guyana,Port Rickyview
1979-10-28,1506398,customer,many,after,424.81,71,Saudi Arabia,Oliviaton
2013-07-15,5668326,cover,opportunity,impact,968.29,85,Samoa,South Jayfort
1998-07-29,2324975,rest,give,see,800.89,87,Palestinian Territory,Schroederton
2021-02-06,564277,skill,message,reach,378.84,77,Bermuda,Acostaside
1983-07-29,7642491,practice,mean,person,492.38,75,Western Sahara,Lake Joshuaton
2017-07-24,2430208,bad,free,have,450.45,25,Pitcairn Islands,Stevensonburgh
1999-03-18,7185626,two,deep,draw,820.76,90,Bolivia,Schaeferton
1980-02-23,6899949,trial,since,fish,330.39,78,Switzerland,Williamsmouth
1974-12-21,1241136,stock,magazine,move,64.54,46,Djibouti,Lake Savannah
2012-08-26,8637472,former,bag,suggest,82.39,18,Trinidad and Tobago,East Jillburgh
1974-03-06,3821658,couple,Democrat,senior,499.67,49,Georgia,Michaelport
2010-11-29,495870,head,democratic,human,933.98,51,Moldova,New Anthony
1988-05-01,9905744,heart,military,beautiful,558.17,84,Equatorial Guinea,Rhondaborough
2004-12-05,5422404,consider,girl,perform,411.01,54,American Samoa,Port Crystal
1993-08-25,706804,final,show,with,889.72,86,Turkmenistan,Matthewmouth
2008-02-01,666706,adult,enough,discuss,793.0,39,Falkland Islands (Malvinas),Port Richard
2015-01-04,6334701,level,parent,discover,844.15,40,Palestinian Territory,North Lukeburgh
2010-05-26,3526052,participant,magazine,white,433.57,69,Cocos (Keeling) Islands,West Jean
2009-09-14,9008635,professor,in,break,211.36,22,Zambia,Copelandborough
2007-05-03,6375706,another,believe,or,578.8,27,Singapore,Gabrielleland
2016-12-02,9824169,fight,industry,including,824.24,69,Mauritius,New Andreashire
1996-09-02,7553159,author,race,station,889.26,33,Guinea,Jesushaven
2010-06-16,447582,third,sing,almost,130.48,78,Palau,Buchananview
1988-10-23,587144,store,political,road,160.83,99,Bahamas,New Kelly
2010-02-14,91910,understand,magazine,sometimes,704.32,28,Austria,Munozfort
1990-08-20,5399211,trade,or,source,195.93,90,Samoa,Shieldshaven
1987-12-02,5318226,method,great,international,675.0,29,Saudi Arabia,Lake James
1995-02-06,8020674,agreement,exactly,final,97.19,87,Taiwan,Harperbury
1993-11-12,5803964,us,artist,red,558.39,21,French Polynesia,New Sheryl
2004-01-03,5197414,responsibility,wall,vote,785.57,53,Albania,Westbury
1981-08-24,1367346,little,animal,public,733.19,9,Montenegro,Robertstad
2013-10-17,104857,than,something,impact,886.97,82,Palau,North Ericashire
1993-05-22,5238510,knowledge,fast,name,183.69,1,Brunei Darussalam,Sharpmouth
1982-07-05,7835618,ground,blood,whole,355.11,8,American Samoa,West Katherinechester
2013-12-16,6245888,thousand,interview,above,123.81,58,Comoros,Kimberlyshire
2018-12-06,2357270,improve,receive,challenge,867.78,100,Guernsey,North Thomas
2023-01-01,3278200,themselves,garden,when,901.4,26,Reunion,Christopherborough
2006-06-03,241222,significant,trip,author,267.15,40,Luxembourg,West Elizabethshire
1974-01-15,6256349,card,friend,easy,734.64,49,Anguilla,Anthonyland
1989-02-15,3983138,at,very,matter,827.28,47,Guernsey,Robertstad
2004-12-20,9970341,health,church,choose,135.55,78,Luxembourg,South Thomasberg
2023-02-09,4238716,hot,reason,loss,363.54,74,Swaziland,Lake John
1985-01-30,4919260,administration,agreement,traditional,152.23,85,Jamaica,Joycefort
1984-10-27,4881344,send,field,unit,504.57,24,Bangladesh,New Jessechester
1982-11-23,1413208,around,theory,bed,655.18,57,Samoa,Kleinside
1982-06-08,5675835,environmental,attention,popular,773.88,67,Romania,Lake Ashley
2012-08-23,6184140,physical,range,price,320.48,83,Ukraine,East Nicole
1991-09-30,6672395,threat,executive,drive,768.6,8,Mali,Langbury
2004-02-20,8389220,theory,statement,south,223.36,21,Poland,West David
1985-01-15,9039726,class,piece,seven,993.06,14,Wallis and Futuna,New Shelby
1973-08-02,8157815,nor,movement,forget,894.79,71,Azerbaijan,Sandersberg
1976-08-30,7472826,think,poor,only,183.86,56,Liechtenstein,Samanthastad
1981-08-29,8733139,price,sort,thousand,138.86,18,Guatemala,South Scott
2019-11-28,8669016,finally,apply,middle,136.68,52,United States of America,Curtisborough
2017-12-28,8783161,camera,everything,deep,160.24,40,Lesotho,New Aaronton
2018-10-17,9702655,generation,drive,other,93.46,38,Antarctica (the territory South of 60 deg S),Kevinborough
1976-05-22,1747877,firm,bed,decision,192.41,36,Bahamas,North Ian
2004-10-16,6245698,eight,morning,teach,385.17,27,Jordan,Careyfurt
1985-02-14,4351985,job,issue,newspaper,55.54,67,Tanzania,Kaylabury
2023-03-31,3866142,experience,account,me,54.23,63,Romania,Davidfurt
1998-03-28,4906163,reflect,cut,box,754.24,18,Zambia,West Juliaburgh
1983-04-17,2490068,ahead,brother,suggest,651.69,15,Ghana,Brookeberg
2012-01-20,389597,wish,conference,prevent,498.53,55,Montserrat,South Christopher
2000-09-23,9122785,item,edge,life,457.66,20,Chile,East Scott
2022-07-06,6392511,star,reveal,six,874.12,1,Gibraltar,Johnsonside
1998-03-10,2885060,together,size,increase,675.16,86,Kuwait,New John
2014-04-19,9881055,view,performance,other,428.1,5,Palestinian Territory,Bondmouth
1985-04-22,2919517,which,another,less,594.65,100,Antarctica (the territory South of 60 deg S),West Dylan
1986-09-03,4731948,others,similar,sort,846.45,32,Cape Verde,East Andrew
2020-05-22,5996283,on,economic,read,153.58,20,Belgium,North Benjaminmouth
2011-02-09,4910252,second,arm,senior,487.21,39,Chad,Phillipston
2016-12-03,1403157,ever,traditional,identify,104.23,47,Congo,Jasonmouth
2022-09-10,7149445,air,painting,land,282.99,98,Malaysia,New Wesleyview
1993-01-10,2702819,peace,court,affect,29.39,1,Iceland,Lake Melissashire
1997-09-15,5943508,town,explain,tonight,584.48,14,Belarus,Lake Seanborough
1973-03-16,8596533,along,long,sister,979.49,71,Thailand,Port Chelseaborough
2003-08-02,1418198,into,clear,Democrat,454.06,42,American Samoa,Nelsonport
2003-08-14,8784433,admit,bank,tree,864.09,75,French Polynesia,North Theresaland
2011-02-13,8168400,tax,special,nature,545.96,75,Mauritania,Port Jeremyborough
1971-09-19,550806,concern,among,none,623.59,69,United Kingdom,East Jaychester
2015-03-01,3831720,already,structure,feeling,149.9,27,Poland,East Andrew
1991-03-03,1660215,catch,middle,girl,79.28,47,Aruba,South Janice
2011-04-25,272909,foreign,not,animal,682.45,14,Costa Rica,Turnerborough
1977-08-27,8371865,through,place,never,554.74,48,Svalbard & Jan Mayen Islands,Hunterfort
1980-08-26,2450092,ball,sit,throw,760.01,90,Iraq,Lambertside
2015-01-19,9771532,reveal,today,program,78.36,36,Tokelau,Brandonton
1978-10-22,3338335,voice,political,operation,918.59,88,South Africa,Erikaborough
1989-01-27,1261726,trade,world,friend,676.99,29,Guinea-Bissau,Davidland
1982-01-02,3808173,own,ever,subject,178.31,80,Chile,Zhangshire
2000-10-23,9740833,right,sign,magazine,880.24,42,Peru,Martinfurt
1986-09-04,9041229,hotel,learn,feeling,498.81,32,Taiwan,Masonshire
1973-10-06,8936710,street,son,play,33.76,21,Falkland Islands (Malvinas),Port Cynthia
2014-02-03,1247572,bar,sound,modern,989.45,74,Morocco,Lewisland
2001-06-24,6146198,maybe,relationship,exactly,262.13,7,Comoros,South Kenneth
2003-07-22,8873047,newspaper,design,trial,165.23,39,French Guiana,Howellbury
2000-02-08,7564047,possible,well,meeting,259.39,63,Bulgaria,West Robert
2006-10-12,8370372,month,him,throw,739.66,10,Seychelles,South Patrick
2018-05-28,102463,environmental,out,happy,878.6,5,Poland,North Sarahhaven
1971-12-28,5642263,draw,early,television,98.72,41,Bahrain,North Alicia
1974-08-26,8075213,executive,economic,exactly,366.65,67,Philippines,Michelleport
2012-12-18,2688172,hard,become,building,404.9,48,Cook Islands,Lake Jose
2017-07-26,9491259,on,against,PM,840.66,90,Philippines,Ryanfort
2020-07-01,7730989,season,girl,important,953.46,96,Germany,South Bailey
2004-06-24,3127631,style,unit,whole,844.07,53,Wallis and Futuna,Morrisonberg
1970-10-08,3101974,human,really,research,112.98,100,Cape Verde,West Alice
1977-06-25,8679901,between,effect,region,442.58,38,India,Courtneychester
2015-04-15,5937313,sell,without,policy,270.21,33,Botswana,Lake Ryanton
2020-07-22,3722688,might,though,attack,757.04,46,Cambodia,Reeseshire
1970-04-06,6532057,boy,weight,whether,998.03,86,Indonesia,East Julie
1987-02-07,2060228,watch,a,past,166.54,88,French Southern Territories,West Laura
1990-11-23,61974,similar,speech,history,772.03,22,Korea,Port Valerie
2023-03-28,8278343,month,glass,head,640.49,14,Guadeloupe,West Craig
1994-01-27,4934825,believe,make,standard,137.93,91,Taiwan,Sueport
1999-04-17,6490190,mouth,wait,cultural,714.99,83,Bhutan,East John
1989-08-10,8718165,car,sign,have,690.57,67,Morocco,Navarroshire
2009-11-28,9163350,shoulder,scientist,add,814.22,64,Somalia,North Leslieport
1982-11-03,6960393,fact,establish,marriage,296.47,5,Spain,North Alicia
2017-05-30,3011677,relationship,dinner,study,342.8,51,Svalbard & Jan Mayen Islands,Port Taylorport
1984-08-21,8472613,inside,phone,gas,397.2,20,Australia,Nicholasfurt
1994-05-17,221264,former,ask,good,905.69,42,Montserrat,South Claudia
2021-06-02,2732015,vote,away,rest,658.53,96,Cook Islands,Garrettburgh
1970-11-08,6573473,practice,democratic,same,540.25,81,Cote d'Ivoire,North Richardburgh
2023-12-07,2575577,least,claim,hotel,333.4,95,Norfolk Island,South Vincent
1981-10-04,6459135,phone,song,wait,228.26,12,Ukraine,Ericport
1973-08-02,1044008,natural,particular,cold,117.48,80,Zambia,Hawkinsfurt
1979-06-02,1937189,Mrs,again,result,673.2,85,Timor-Leste,Michellehaven
1998-11-20,3349534,very,book,cup,267.11,20,United States Virgin Islands,Rachelmouth
1982-02-26,8901735,prepare,arrive,weight,162.26,75,Denmark,New Jesustown
2017-07-03,3305973,however,keep,expert,198.25,76,San Marino,West Ashley
1976-08-28,6512489,build,discussion,speech,401.9,92,Saint Lucia,Lake Joshua
1985-01-24,8087901,box,TV,source,493.05,89,Timor-Leste,Lake Johntown
1977-05-16,8567439,science,parent,on,105.83,100,Guyana,New Maryshire
2009-07-01,2049552,study,authority,picture,684.09,34,Madagascar,East Johnberg
2008-07-25,4142657,leg,run,as,675.89,8,Tajikistan,Michaelstad
1975-08-08,5123928,trade,huge,fill,613.28,45,Dominican Republic,Caitlinstad
1988-10-07,43612,hand,color,charge,388.28,56,Andorra,North Christine
2016-10-28,3582652,once,may,authority,237.91,17,Tokelau,Bullockfurt
2003-09-04,8142084,far,hour,particularly,259.42,44,French Southern Territories,Port Stephaniechester
2018-05-19,4149722,would,husband,better,542.7,39,Saint Barthelemy,Vincenthaven
2022-06-12,78331,blood,Democrat,detail,330.86,31,Guam,North Brittany
2012-09-11,7816632,suffer,blood,structure,909.94,31,Portugal,New Amy
2003-06-17,6123120,house,window,fight,826.05,14,Andorra,Jamesport
2014-01-13,7715937,prove,event,know,910.21,1,North Macedonia,Brownmouth
2003-09-30,2833805,ball,actually,similar,273.98,46,Bouvet Island (Bouvetoya),Lake Alexa
1975-04-21,4040774,history,keep,kid,155.38,22,United Kingdom,Lauriestad
1987-06-20,5163178,player,bad,plan,793.37,56,Tanzania,Hessbury
2019-03-29,9772567,main,chance,week,51.89,40,Egypt,Lake Jerry
1976-08-13,9819252,health,parent,protect,249.46,79,Papua New Guinea,Suarezfurt
2010-02-24,5930205,him,camera,sound,42.49,20,Monaco,Abigailtown
1979-06-22,5336129,imagine,wish,step,571.46,3,Falkland Islands (Malvinas),South Michael
2000-08-02,4594288,lay,blood,education,676.88,85,Tunisia,West Sandratown
1991-07-25,8726706,minute,feeling,can,380.69,98,Tanzania,Lake Chadstad
2001-10-28,3579138,partner,left,laugh,325.54,48,Solomon Islands,Lake Amymouth
1984-05-09,6983698,human,world,worker,101.22,95,Andorra,Brucebury
1970-10-28,786560,policy,expect,new,71.12,83,Myanmar,Gregoryshire
2014-04-25,7706140,anything,skill,first,624.08,98,Guadeloupe,East Jillshire
1996-03-17,7009252,contain,tonight,blood,851.53,99,Nicaragua,North Ralphhaven
2004-07-27,3544991,my,together,issue,755.05,77,Lebanon,Donaldstad
2012-10-02,9955346,hear,worry,identify,338.45,1,Saint Kitts and Nevis,South Brandytown
2018-02-14,660310,daughter,help,final,564.52,76,Kenya,Mackton
1989-05-23,3211615,range,probably,trouble,645.14,73,Belarus,East Melindafort
2022-11-24,6967323,expect,eat,eye,190.22,62,Czech Republic,Robinsonstad
1997-03-02,6983416,Democrat,industry,growth,329.51,20,Libyan Arab Jamahiriya,Lake Thomasview
1985-03-01,1011465,international,author,plan,460.16,98,Bouvet Island (Bouvetoya),Port Jessica
2010-03-16,3223467,story,base,person,543.91,88,Martinique,South Maria
1988-09-15,5765204,thank,media,film,274.18,93,Andorra,Conradtown
2010-08-16,8509778,answer,medical,north,510.87,49,Cyprus,Williamhaven
2014-05-08,758891,skin,more,technology,313.94,87,Montserrat,South Richard
1994-09-30,390266,when,by,the,268.16,89,Bahamas,Wilsonchester
1990-09-25,2605484,look,important,actually,48.86,69,Nicaragua,East Brandiville
1997-10-25,4994547,return,south,center,406.07,87,North Macedonia,Danielleland
1982-04-12,679480,what,foot,series,42.13,26,Eritrea,West Kathy
2000-11-11,9564092,artist,relationship,in,427.77,47,Uzbekistan,New Josephhaven
1989-09-22,7718553,east,direction,born,499.33,25,Palestinian Territory,Jonesburgh
1993-09-14,8825167,story,position,write,466.13,79,Jamaica,North Brenda
2004-04-29,3920030,scientist,ten,yeah,175.84,32,Wallis and Futuna,Thomasshire
2015-08-04,1642043,page,beyond,task,506.58,91,Malaysia,Mitchellside
2023-10-12,546247,continue,voice,evidence,490.01,15,New Zealand,South Brianburgh
1974-08-25,3155492,task,reflect,build,275.22,46,Lithuania,Port Heather
2015-01-19,2193924,own,office,half,94.74,36,Indonesia,Williamsmouth
2004-04-15,2531517,discuss,bed,somebody,240.74,70,Latvia,Patelmouth
1971-07-06,5303119,food,bed,quite,402.5,55,Denmark,Duffyborough
1998-04-21,5110379,everyone,only,wall,21.02,85,Congo,West Oliviaburgh
1999-12-14,8875961,imagine,new,inside,140.45,97,Kiribati,Floresmouth
1978-05-29,5834115,need,hair,control,95.64,94,Andorra,Martinezland
1976-08-29,2409362,ask,recently,pattern,907.36,83,Montserrat,East Mark
2000-03-28,8143811,relationship,quality,cut,995.77,64,Sweden,Lake Alexanderberg
1986-06-23,4384450,could,traditional,growth,991.79,2,South Africa,Philipville
2010-04-30,1062874,no,PM,professional,36.89,7,Anguilla,Port Emily
1997-02-06,739100,recent,animal,science,78.16,61,Afghanistan,Ferrellland
1986-12-22,7180258,once,he,window,319.48,49,French Guiana,Lake Nicole
2012-04-13,9520400,school,sell,cell,934.71,79,Wallis and Futuna,North Susanberg
1978-12-27,8954002,hand,bank,morning,344.42,37,Macao,Hendersonberg
1993-05-15,9892735,me,season,decade,826.83,56,Tanzania,East Michellebury
2009-04-01,6475617,over,generation,first,147.54,56,Turkmenistan,New Micheal
2003-12-28,218166,street,traditional,despite,719.57,13,Namibia,Coryborough
1981-08-03,1526994,financial,benefit,than,641.54,22,Lithuania,New Stephen
2006-08-27,4425358,return,class,particular,569.34,9,French Guiana,West Mark
2020-11-24,5452663,election,although,eight,923.97,93,Tokelau,Garciaborough
1992-01-09,3440781,there,memory,hundred,639.43,43,Cambodia,Lake Patricia
2014-11-29,5787577,service,choice,city,627.77,14,United Kingdom,Aguirrechester
1983-11-14,2441231,raise,economy,later,179.16,58,Venezuela,Laurenland
2015-07-06,3115369,run,among,kind,961.86,6,Montenegro,Yoderton
2016-09-01,3775488,look,air,issue,666.68,49,South Africa,New Scott
2003-01-08,1562155,class,none,lead,703.95,24,Bahamas,Paulfort
2008-09-25,4328275,glass,never,look,108.39,30,Greenland,Lake Michael
2015-08-18,7731702,argue,rise,ok,13.42,100,United States of America,Riversberg
1976-12-05,1462196,she,figure,good,410.94,11,Sweden,Perryberg
2022-09-20,9172741,ten,ahead,during,64.49,88,Aruba,Hicksburgh
1977-03-23,678011,artist,nor,foot,905.14,60,Bosnia and Herzegovina,West Scott
1987-04-07,4933434,north,man,energy,608.38,67,Bhutan,Millerland
1986-12-25,4034479,cup,mother,relationship,939.48,65,Sri Lanka,East Donna
1974-04-09,7896808,meet,investment,near,453.65,4,Uganda,New Sarahberg
1977-10-20,9030381,range,who,mouth,597.26,50,Rwanda,Kathrynport
1976-03-23,7027443,station,too,tough,169.76,66,Slovakia (Slovak Republic),Port Angelastad
1997-06-17,8148453,imagine,along,small,301.58,60,Vanuatu,West Joshua
1990-06-26,2474128,least,result,party,698.99,76,Trinidad and Tobago,Christineborough
1995-07-03,6036229,difficult,kind,discover,39.09,58,Nepal,North Kimberlyburgh
2021-03-14,5165361,ground,with,according,975.11,69,Paraguay,Floreshaven
2020-07-07,3670736,Congress,identify,nor,503.81,95,Palestinian Territory,East Garyport
1998-08-22,4153645,grow,stock,often,840.68,67,Suriname,Michealshire
1997-10-19,6747024,wide,politics,partner,743.85,66,Canada,Changport
2008-08-13,787045,board,exist,ahead,302.67,34,Uruguay,Lake Melissaborough
1993-01-22,6638232,wrong,natural,receive,348.06,46,Djibouti,Haileyville
2021-04-06,6025625,mouth,admit,night,650.35,74,Bolivia,East Christineborough
1975-06-11,4904414,performance,single,worker,603.15,55,Jamaica,North Cynthiaburgh
2011-03-30,970668,determine,phone,suggest,161.72,1,Angola,Justinburgh
2014-10-04,8958148,shoulder,service,dream,654.86,54,Cote d'Ivoire,Darrenmouth
1995-05-05,989878,certainly,test,trip,535.39,43,Norfolk Island,Allenmouth
1995-12-19,621599,adult,high,plant,868.77,65,Sweden,Riverabury
2012-08-07,3660127,probably,cause,school,725.69,1,Uzbekistan,Powellport
1980-10-24,8242314,home,speak,popular,752.05,13,Tokelau,Bryantport
2013-05-07,8317966,toward,everyone,news,190.99,25,Czech Republic,Pamelabury
1999-02-13,2306362,trial,stock,understand,980.51,84,Czech Republic,Port Laurieburgh
1995-10-07,3187008,off,already,structure,33.04,46,Mongolia,East Elizabethfurt
2002-05-29,3030746,return,scientist,cover,262.36,89,Italy,Clineburgh
2007-09-22,2876645,player,style,could,39.29,94,Zambia,Lake Tony
1996-12-23,3371146,seem,save,forget,545.45,56,Saint Barthelemy,Carrchester
1996-10-11,6534651,hit,quality,by,32.05,33,Pitcairn Islands,Lake Kevin
1973-05-03,9654242,ten,born,difference,577.57,93,Switzerland,Emilyport
1983-09-11,2988032,prevent,bar,keep,432.2,36,Netherlands,Ellisberg
2001-01-07,4683991,receive,much,yet,399.34,3,Central African Republic,New Dwayneport
2009-04-15,6150253,should,return,simple,303.88,32,Tunisia,Rodriguezton
2011-12-31,9946293,anyone,piece,say,611.32,16,Venezuela,Hillshire
2010-08-05,4117058,you,study,level,496.67,2,Estonia,Cardenaston
1996-01-01,9559922,prepare,air,some,182.56,11,Antarctica (the territory South of 60 deg S),Karenton
2021-06-14,5157217,heavy,commercial,world,100.07,71,Honduras,Arnoldside
2022-07-23,9590405,former,identify,peace,49.64,71,Jamaica,South Josephberg
1980-06-17,3329097,million,no,reality,77.19,9,Svalbard & Jan Mayen Islands,Robinside
2008-01-06,6997201,coach,nice,fast,782.27,39,Malta,North Ryan
1991-06-04,4130176,skill,treat,common,947.99,62,Egypt,Cainton
1982-04-22,2571623,those,computer,call,502.64,89,Sri Lanka,East Amy
2001-10-16,1392468,become,certainly,minute,947.35,54,Finland,New Heatherbury
2023-08-16,5741281,word,report,anyone,565.11,23,Northern Mariana Islands,Jasonhaven
1970-11-02,5598868,design,speak,coach,454.6,82,Bangladesh,Port Brooke
1988-04-22,1696112,appear,assume,sometimes,69.93,39,Isle of Man,West Robert
1995-04-03,7844242,yeah,three,peace,497.08,53,Maldives,Davismouth
2002-05-16,8415853,food,everybody,animal,417.9,88,Central African Republic,South Andrew
1973-05-01,8246471,support,dinner,according,871.05,14,Cook Islands,East Thomaston
1995-07-22,3145512,attack,without,visit,71.57,6,Honduras,Erinstad
2012-05-27,5414582,huge,environmental,tree,100.68,60,Rwanda,Johnstad
2018-12-22,8669138,water,carry,ball,760.91,59,Slovenia,Bensonbury
1998-01-26,3184577,hit,almost,east,613.66,3,Spain,East Mariaberg
1991-11-05,7317089,doctor,effort,professional,191.48,97,Tokelau,East Scottside
1988-10-24,8805724,note,industry,second,841.39,6,Singapore,Alisonton
2009-07-31,6439280,on,quality,defense,529.2,34,Botswana,North Calebside
1996-03-29,7315666,fear,Republican,city,545.14,31,Dominica,North Carla
1996-02-09,9405053,civil,this,happy,983.24,88,Mali,Erinbury
1999-04-13,9663540,meeting,area,drop,220.84,38,Saint Pierre and Miquelon,Colleenton
1986-02-26,7764445,increase,career,less,983.24,9,Anguilla,Lake Erika
2015-04-02,8883467,wrong,where,he,866.37,73,Grenada,Gonzalesmouth
1993-09-01,7739373,executive,spring,face,488.54,44,Slovenia,Jennifershire
1990-07-17,9202417,later,force,ball,622.29,57,Andorra,East Brian
2015-02-25,1122041,if,like,state,934.13,73,Ukraine,North Wayne
1984-05-19,3222104,leader,specific,here,972.6,39,Guernsey,North Kimberly
1990-08-01,982959,air,any,office,191.59,18,Iraq,Pambury
1981-07-14,9126580,family,relationship,out,625.24,28,Bosnia and Herzegovina,New Jessicaport
1994-12-04,3689411,side,treatment,glass,625.69,59,Lesotho,North Ian
1980-06-17,1260951,better,partner,member,346.74,91,Paraguay,Port Jerry
1972-01-29,253475,hope,production,others,482.98,6,Mauritania,Chenton
2014-03-20,81048,table,country,like,333.68,14,North Macedonia,New Amyton
2023-08-06,2803609,black,manage,traditional,863.53,69,South Georgia and the South Sandwich Islands,Bergton
1982-11-21,5592689,answer,avoid,rather,38.25,45,Lesotho,South Josephborough
1988-10-18,6922699,benefit,owner,ever,497.35,39,Tunisia,East Casey
1999-05-30,4843774,PM,item,picture,427.59,80,Austria,East Triciafurt
2022-12-29,194027,memory,indeed,claim,730.19,46,United States Minor Outlying Islands,Judyport
1982-09-13,2282419,successful,entire,rest,474.4,61,Heard Island and McDonald Islands,Laurenbury
2006-11-13,4525206,appear,similar,eye,676.67,5,Norfolk Island,Scottmouth
1989-05-21,341611,attack,deal,evening,73.74,72,Uruguay,North Daniel
2016-06-20,8856586,campaign,kid,mother,404.45,89,Albania,Johnsontown
2018-03-19,3507077,within,rich,someone,875.47,26,Bosnia and Herzegovina,New Lanceside
2011-04-22,6351073,hot,huge,hot,261.95,17,Christmas Island,North Edgar
1989-01-02,1897342,network,both,social,344.86,27,Kiribati,Kellyview
2011-10-26,9942901,specific,low,interview,940.53,8,Armenia,East Allisonland
1973-01-06,8785953,television,identify,short,772.5,24,Thailand,Lake Kelly
1975-02-01,9829390,inside,her,his,509.05,1,Cocos (Keeling) Islands,South Christopher
1979-03-24,3437992,anything,of,sing,258.96,54,El Salvador,Ashleychester
1973-03-23,1655455,sister,best,audience,88.4,68,Puerto Rico,Johnport
2016-01-27,2364295,black,account,let,684.91,88,Costa Rica,East Vicki
2023-06-06,6165089,analysis,treat,only,596.65,24,San Marino,South Tiffany
1991-09-12,62851,government,low,song,11.2,34,Wallis and Futuna,Gaybury
